image_name,steering_angle
1479425538199508483.pgm,-0.3106686175
1479425538249580894.pgm,-0.3106686175
1479425538299487793.pgm,-0.3106686175
1479425538349579429.pgm,-0.3124139309
1479425538399630127.pgm,-0.3124139309
1479425538449567057.pgm,-0.3106686175
1479425538499630355.pgm,-0.3089232743
1479425538549684588.pgm,-0.3046890775
1479425538599588719.pgm,-0.300344574
1479425538649625387.pgm,-0.2977275729
1479425538699680148.pgm,-0.2933707346
1479425538749604411.pgm,-0.2883150624
1479425538799639252.pgm,-0.2797701337
1479425538849688773.pgm,-0.2708714019
1479425538899665539.pgm,-0.2621701374
1479425538949671862.pgm,-0.2600540519
1479425538999666850.pgm,-0.2600540519
1479425539049654751.pgm,-0.266623235
1479425539099719805.pgm,-0.2753440733
1479425539149854211.pgm,-0.2775073648
1479425539199729469.pgm,-0.2759844281
1479425539249747694.pgm,-0.2698814982
1479425539299713964.pgm,-0.2622795403
1479425539349816840.pgm,-0.2559281223
1479425539399729648.pgm,-0.2548180819
1479425539449796685.pgm,-0.2548180819
1479425539499788184.pgm,-0.2562885833
1479425539549830724.pgm,-0.2606604054
1479425539599674596.pgm,-0.2713635771
1479425539649870315.pgm,-0.2827752564
1479425539699866715.pgm,-0.2943922124
1479425539749913621.pgm,-0.2967059612
1479425539799916152.pgm,-0.2935106646
1479425539849944023.pgm,-0.2845116073
1479425539899902531.pgm,-0.2715065426
1479425539950044587.pgm,-0.2543423982
1479425539999990608.pgm,-0.2383302283
1479425540049895564.pgm,-0.2258134508
1479425540100005772.pgm,-0.2202414086
1479425540149925565.pgm,-0.2199114859
1479425540199978643.pgm,-0.2213088312
1479425540249957662.pgm,-0.2234021425
1479425540299874000.pgm,-0.2234021425
1479425540349887335.pgm,-0.2166791832
1479425540399880633.pgm,-0.2067160879
1479425540450000195.pgm,-0.1974956708
1479425540500045535.pgm,-0.1875231738
1479425540549910374.pgm,-0.1726708433
1479425540599999736.pgm,-0.1569534058
1479425540649939928.pgm,-0.1378501021
1479425540699935321.pgm,-0.117309479
1479425540750013810.pgm,-0.0959690677
1479425540800030852.pgm,-0.0785649543
1479425540849973132.pgm,-0.0628639272
1479425540900084990.pgm,-0.0471481923
1479425540949986786.pgm,-0.0293450544
1479425540999962619.pgm,-0.0080380177
1479425541049996630.pgm,0.0249593606
1479425541100026278.pgm,0.0683564297
1479425541150119020.pgm,0.1086007634
1479425541200086277.pgm,0.1491873795
1479425541250059567.pgm,0.1944108116
1479425541300087695.pgm,0.2392832796
1479425541350134802.pgm,0.2769877671
1479425541400092845.pgm,0.3088264636
1479425541450155962.pgm,0.3332968589
1479425541500093733.pgm,0.3534140118
1479425541550131504.pgm,0.3713633369
1479425541600157348.pgm,0.3888106644
1479425541650213798.pgm,0.4045021314
1479425541700184339.pgm,0.4184234491
1479425541750129294.pgm,0.4320252896
1479425541800201088.pgm,0.4451156236
1479425541850214201.pgm,0.4540886826
1479425541900135273.pgm,0.4601828968
1479425541950269339.pgm,0.4660029113
1479425542000193075.pgm,0.4689008706
1479425542050243901.pgm,0.4694935679
1479425542100178255.pgm,0.4712389112
1479425542150179904.pgm,0.4767293723
1479425542200332090.pgm,0.4804831473
1479425542250188411.pgm,0.481710881
1479425542300264703.pgm,0.481710881
1479425542350292770.pgm,0.4819420447
1479425542400302505.pgm,0.4834561944
1479425542450284490.pgm,0.4834561944
1479425542500341982.pgm,0.4834561944
1479425542550268750.pgm,0.4834561944
1479425542600251916.pgm,0.4834561944
1479425542650309273.pgm,0.4815199478
1479425542700349426.pgm,0.4799655378
1479425542750388246.pgm,0.4799655378
1479425542800360824.pgm,0.4799655378
1479425542850376607.pgm,0.4742233769
1479425542900324682.pgm,0.4629194506
1479425542950417438.pgm,0.4444226026
1479425543000366685.pgm,0.4232337974
1479425543050363591.pgm,0.3950606892
1479425543100384243.pgm,0.3639725977
1479425543150410078.pgm,0.33794858
1479425543200367100.pgm,0.3181699471
1479425543250461643.pgm,0.3050755219
1479425543300580980.pgm,0.2937215573
1479425543350409124.pgm,0.2842891877
1479425543400470359.pgm,0.2765395565
1479425543450500165.pgm,0.2704349947
1479425543500458904.pgm,0.2651371916
1479425543550515024.pgm,0.254499314
1479425543600414654.pgm,0.2371124592
1479425543650456326.pgm,0.2196189298
1479425543700514429.pgm,0.1968882809
1479425543750480658.pgm,0.1723855818
1479425543800513590.pgm,0.1411273134
1479425543850602521.pgm,0.1202668291
1479425543900672397.pgm,0.1054650887
1479425543950534573.pgm,0.0924576477
1479425544000530418.pgm,0.0828555115
1479425544050639336.pgm,0.0767782162
1479425544100514864.pgm,0.0724363108
1479425544150545420.pgm,0.0715584978
1479425544200618773.pgm,0.0715584978
1479425544250594881.pgm,0.073287084
1479425544300611308.pgm,0.0802392154
1479425544350618146.pgm,0.0924454676
1479425544400613328.pgm,0.1003176867
1479425544450676032.pgm,0.1046786449
1479425544500619859.pgm,0.1038999882
1479425544550630139.pgm,0.0995428111
1479425544600683146.pgm,0.0908779881
1479425544650663190.pgm,0.083847343
1479425544700665224.pgm,0.0802851468
1479425544750731862.pgm,0.0802851468
1479425544800679466.pgm,0.0777571102
1479425544850680417.pgm,0.0683672353
1479425544900710029.pgm,0.0427150601
1479425544950704476.pgm,0.0128892273
1479425545000710017.pgm,-0.0142482873
1479425545050712458.pgm,-0.027800662
1479425545100782497.pgm,-0.0279252678
1479425545150787300.pgm,-0.0279252678
1479425545200776586.pgm,-0.0318679314
1479425545250724281.pgm,-0.0466597825
1479425545300813622.pgm,-0.050614547
1479425545350785174.pgm,-0.0490340205
1479425545400795200.pgm,-0.0488692187
1479425545450820828.pgm,-0.0488692187
1479425545500791466.pgm,-0.0471238904
1479425545550775750.pgm,-0.0471238904
1479425545600822488.pgm,-0.0525913113
1479425545650803520.pgm,-0.0655932588
1479425545700861090.pgm,-0.0698131695
1479425545750880702.pgm,-0.0632585288
1479425545800812603.pgm,-0.0522063286
1479425545850834103.pgm,-0.0438715883
1479425545900846542.pgm,-0.04363323
1479425545950864790.pgm,-0.04363323
1479425546000886993.pgm,-0.0348135688
1479425546050900116.pgm,-0.0167272984
1479425546100922648.pgm,0.0035501214
1479425546150948672.pgm,0.0183872794
1479425546200944634.pgm,0.0261799395
1479425546250952349.pgm,0.024715868
1479425546300929611.pgm,0.0122193343
1479425546350974256.pgm,-0.0026089782
1479425546400959812.pgm,-0.0104719754
1479425546451009695.pgm,-0.0104719754
1479425546500956206.pgm,-0.0046809519
1479425546551054350.pgm,-0.0003176064
1479425546601047918.pgm,0.0017453292
1479425546651053563.pgm,0.0017453292
1479425546701078952.pgm,0.0017453292
1479425546751147781.pgm,0.0045242282
1479425546800985454.pgm,0.0132079792
1479425546851017408.pgm,0.0250228135
1479425546901025082.pgm,0.0279252678
1479425546951039456.pgm,0.0279252678
1479425547001049232.pgm,0.0279252678
1479425547051026985.pgm,0.0279252678
1479425547101065936.pgm,0.0279252678
1479425547151102112.pgm,0.0279252678
1479425547201116961.pgm,0.0279252678
1479425547251191653.pgm,0.0266045801
1479425547301103173.pgm,0.0261799395
1479425547351154797.pgm,0.0261799395
1479425547401146666.pgm,0.022263669
1479425547451116588.pgm,0.0179095242
1479425547501134739.pgm,0.0152987893
1479425547551208335.pgm,0.0139626339
1479425547601158362.pgm,0.0100753391
1479425547651239399.pgm,0.005711486
1479425547701227000.pgm,0.0034906585
1479425547751217977.pgm,0.0017453292
1479425547801173323.pgm,0.0017453292
1479425547851250330.pgm,0.0017453292
1479425547901173167.pgm,0.0017453292
1479425547951248561.pgm,0.0017453292
1479425548001202753.pgm,0.0017453292
1479425548051310806.pgm,0.0017453292
1479425548101314308.pgm,0.0017453292
1479425548151285042.pgm,0.0012060255
1479425548201283336.pgm,0.0014237013
1479425548251362584.pgm,0
1479425548301327485.pgm,0
1479425548351295671.pgm,0
1479425548401297298.pgm,0
1479425548451338199.pgm,0
1479425548501355826.pgm,0
1479425548551349265.pgm,0
1479425548601365030.pgm,0
1479425548651349601.pgm,0
1479425548701394456.pgm,0
1479425548751407666.pgm,0
1479425548801379148.pgm,0
1479425548851441051.pgm,0
1479425548901396699.pgm,0
1479425548951416088.pgm,0
1479425549001436173.pgm,0
1479425549051438596.pgm,0
1479425549101420367.pgm,0
1479425549151489213.pgm,0
1479425549201454856.pgm,0
1479425549251520594.pgm,0
1479425549301455235.pgm,0
1479425549351489232.pgm,0
1479425549401529290.pgm,0
1479425549451605357.pgm,0
1479425549501504601.pgm,0
1479425549551537112.pgm,0
1479425549601531611.pgm,0
1479425549651554092.pgm,0
1479425549701586437.pgm,0
1479425549751515766.pgm,0
1479425549801608300.pgm,0
1479425549851573827.pgm,0
1479425549901601395.pgm,-0.0001102081
1479425549951613378.pgm,-0.0009788252
1479425550001604638.pgm,-0.0017453292
1479425550051612563.pgm,0
1479425550101580730.pgm,0
1479425550151628097.pgm,0.0009301474
1479425550201581711.pgm,0.0017453292
1479425550251599591.pgm,0.0017453292
1479425550301684224.pgm,0.0017453292
1479425550351679553.pgm,0.0026613591
1479425550401645645.pgm,0.0052758437
1479425550451696235.pgm,0.00878687
1479425550501732668.pgm,0.0157721795
1479425550551749675.pgm,0.024493027
1479425550601670140.pgm,0.0349318444
1479425550651732780.pgm,0.0480392219
1479425550701752654.pgm,0.0645942068
1479425550751704689.pgm,0.0759086137
1479425550801774608.pgm,0.082021897
1479425550851765637.pgm,0.0846354188
1479425550901776443.pgm,0.0855211318
1479425550951788090.pgm,0.0855211318
1479425551001721507.pgm,0.0924240963
1479425551051871594.pgm,0.108920148
1479425551101830995.pgm,0.134132785
1479425551151776513.pgm,0.1619687992
1479425551201797602.pgm,0.1846571098
1479425551251774088.pgm,0.1996146266
1479425551301888525.pgm,0.2076222385
1479425551351799795.pgm,0.2069057929
1479425551401819346.pgm,0.2043038549
1479425551451924021.pgm,0.1989675313
1479425551502013753.pgm,0.1939190373
1479425551551844396.pgm,0.1887751302
1479425551601920347.pgm,0.1833748042
1479425551651813444.pgm,0.1864496032
1479425551701853546.pgm,0.2018054055
1479425551751903398.pgm,0.2309629826
1479425551801880606.pgm,0.257568767
1479425551851879657.pgm,0.2705260217
1479425551901916911.pgm,0.2689361658
1479425551951917825.pgm,0.2569019812
1479425552001957267.pgm,0.2497568143
1479425552051985269.pgm,0.249582082
1479425552101970866.pgm,0.249582082
1479425552152017500.pgm,0.249582082
1479425552201953826.pgm,0.249582082
1479425552251987581.pgm,0.249582082
1479425552301957624.pgm,0.249582082
1479425552352008919.pgm,0.2519846815
1479425552401998697.pgm,0.2548180819
1479425552452066848.pgm,0.2589580527
1479425552502091564.pgm,0.2648294415
1479425552552123125.pgm,0.2694189763
1479425552602029153.pgm,0.2705260217
1479425552652058582.pgm,0.2675400987
1479425552702169739.pgm,0.2525849989
1479425552752076523.pgm,0.2325845567
1479425552802117572.pgm,0.207646609
1479425552852169654.pgm,0.1837599538
1479425552902086135.pgm,0.161728962
1479425552952103299.pgm,0.1466501009
1479425553002137438.pgm,0.1353020245
1479425553052136503.pgm,0.1262898978
1479425553102115105.pgm,0.1190159867
1479425553152155424.pgm,0.1128925588
1479425553202215151.pgm,0.1085318275
1479425553252144048.pgm,0.1082104146
1479425553302139603.pgm,0.1096014585
1479425553352149442.pgm,0.1162424626
1479425553402162206.pgm,0.1249474851
1479425553452204313.pgm,0.1308996975
1479425553502179763.pgm,0.1308996975
1479425553552305275.pgm,0.1269023127
1479425553602277944.pgm,0.1225500814
1479425553652318711.pgm,0.1186823919
1479425553702246380.pgm,0.1169370562
1479425553752281394.pgm,0.1169370562
1479425553802352463.pgm,0.1169370562
1479425553852288481.pgm,0.1169370562
1479425553902267309.pgm,0.1169370562
1479425553952292953.pgm,0.1178360612
1479425554002349647.pgm,0.1239183769
1479425554052321147.pgm,0.1230465162
1479425554102355657.pgm,0.1160749708
1479425554152326330.pgm,0.1108730193
1479425554202357564.pgm,0.105179212
1479425554252297607.pgm,0.0961269053
1479425554302310864.pgm,0.0817159148
1479425554352290859.pgm,0.0746594214
1479425554402369521.pgm,0.0702989984
1479425554452369742.pgm,0.0698131695
1479425554502423145.pgm,0.0698131695
1479425554552359130.pgm,0.0698131695
1479425554602466676.pgm,0.0698131695
1479425554652357909.pgm,0.0698131695
1479425554702417958.pgm,0.0698131695
1479425554752564583.pgm,0.0698131695
1479425554802494917.pgm,0.0698131695
1479425554852458527.pgm,0.0698131695
1479425554902481217.pgm,0.0698131695
1479425554952494491.pgm,0.0715584978
1479425555002461555.pgm,0.0715584978
1479425555052586790.pgm,0.0715584978
1479425555102443189.pgm,0.0715584978
1479425555152467766.pgm,0.0715584978
1479425555202495056.pgm,0.0715584978
1479425555252535942.pgm,0.0698131695
1479425555302618459.pgm,0.0680678412
1479425555352563374.pgm,0.0660623868
1479425555402513698.pgm,0.0605829789
1479425555452530678.pgm,0.0476313753
1479425555502524575.pgm,0.0229952517
1479425555552551752.pgm,0.0010481968
1479425555602571906.pgm,-0.0098272458
1479425555652670009.pgm,-0.0055905109
1479425555702614221.pgm,0.0205025033
1479425555752651001.pgm,0.04447899
1479425555802590970.pgm,0.0579935594
1479425555852717599.pgm,0.0610865243
1479425555902631573.pgm,0.0589623757
1479425555952625614.pgm,0.0556728024
1479425556002698349.pgm,0.052359879
1479425556052628274.pgm,0.050614547
1479425556102634012.pgm,0.050614547
1479425556152663252.pgm,0.0487126771
1479425556202682034.pgm,0.0443561689
1479425556252668802.pgm,0.038254628
1479425556302714751.pgm,0.0366519131
1479425556352704518.pgm,0.0366519131
1479425556402675067.pgm,0.0356604003
1479425556452719482.pgm,0.0311806002
1479425556502701813.pgm,0.0187661176
1479425556552728343.pgm,0.0016455412
1479425556602754979.pgm,0
1479425556652731598.pgm,0.0018323411
1479425556702799136.pgm,0.0098595358
1479425556752794297.pgm,0.0194397672
1479425556802782431.pgm,0.0280638499
1479425556852784704.pgm,0.0313562106
1479425556902783565.pgm,0.029670598
1479425556952890501.pgm,0.0296116567
1479425557002791131.pgm,0.0279252678
1479425557052772684.pgm,0.0279252678
1479425557102924490.pgm,0.0279252678
1479425557152898917.pgm,0.0279252678
1479425557202875321.pgm,0.0279252678
1479425557252844385.pgm,0.0279252678
1479425557302847159.pgm,0.0287996637
1479425557352932899.pgm,0.0331591423
1479425557402864286.pgm,0.0331612565
1479425557452885575.pgm,0.0331612565
1479425557502907747.pgm,0.0331612565
1479425557552898161.pgm,0.0331612565
1479425557602887512.pgm,0.0305975751
1479425557652890634.pgm,0.0244806295
1479425557702931313.pgm,0.0089767419
1479425557752934241.pgm,-0.0085012853
1479425557802985889.pgm,-0.0225705382
1479425557853035795.pgm,-0.0296089965
1479425557903004369.pgm,-0.029670598
1479425557952970468.pgm,-0.029670598
1479425558002980925.pgm,-0.029670598
1479425558053089789.pgm,-0.029670598
1479425558102998156.pgm,-0.0279252678
1479425558153049163.pgm,-0.0279252678
1479425558203063304.pgm,-0.0279252678
1479425558253067103.pgm,-0.0279252678
1479425558303105792.pgm,-0.0244346093
1479425558353060923.pgm,-0.0244346093
1479425558403110144.pgm,-0.0244346093
1479425558453086665.pgm,-0.0244346093
1479425558503066086.pgm,-0.0244346093
1479425558553107912.pgm,-0.0244346093
1479425558603106298.pgm,-0.0244346093
1479425558653142720.pgm,-0.022689281
1479425558703127768.pgm,-0.0185188999
1479425558753124768.pgm,-0.0141504999
1479425558803165457.pgm,-0.0073716643
1479425558853094835.pgm,0.0013339698
1479425558903120422.pgm,0.0076351935
1479425558953204516.pgm,0.0152875263
1479425559003175996.pgm,0.0191986226
1479425559053172648.pgm,0.0191986226
1479425559103201935.pgm,0.0191986226
1479425559153336307.pgm,0.0191986226
1479425559203164120.pgm,0.0191986226
1479425559253175470.pgm,0.0191986226
1479425559303234242.pgm,0.0191986226
1479425559353222606.pgm,0.0191986226
1479425559403197848.pgm,0.0191986226
1479425559453243615.pgm,0.0191986226
1479425559503221744.pgm,0.0191986226
1479425559553327787.pgm,0.0191986226
1479425559603279621.pgm,0.0191986226
1479425559653254897.pgm,0.0209439509
1479425559703282328.pgm,0.0209439509
1479425559753266944.pgm,0.0209439509
1479425559803311817.pgm,0.022689281
1479425559853333009.pgm,0.022689281
1479425559903309796.pgm,0.022689281
1479425559953327948.pgm,0.022689281
1479425560003363617.pgm,0.022689281
1479425560053325507.pgm,0.0209439509
1479425560103433271.pgm,0.0209439509
1479425560153347832.pgm,0.0209439509
1479425560203368850.pgm,0.0214338084
1479425560253431668.pgm,0.0213249592
1479425560303390272.pgm,0.022689281
1479425560353384220.pgm,0.022689281
1479425560403451460.pgm,0.0231599399
1479425560453507740.pgm,0.0244346093
1479425560503404149.pgm,0.0244346093
1479425560553439170.pgm,0.0244346093
1479425560603310664.pgm,0.0244346093
1479425560653326229.pgm,0.0244346093
1479425560703429761.pgm,0.0244346093
1479425560753399633.pgm,0.0244346093
1479425560803413043.pgm,0.0244346093
1479425560853454008.pgm,0.0244346093
1479425560903435989.pgm,0.0244346093
1479425560953459880.pgm,0.0244346093
1479425561003449987.pgm,0.0244346093
1479425561053633049.pgm,0.0244346093
1479425561103515521.pgm,0.0244346093
1479425561153459471.pgm,0.0244346093
1479425561203529002.pgm,0.0244346093
1479425561253576339.pgm,0.0244346093
1479425561303635528.pgm,0.0244346093
1479425561353612284.pgm,0.0244346093
1479425561403546368.pgm,0.0244346093
1479425561453428423.pgm,0.0244346093
1479425561503592354.pgm,0.0244346093
1479425561553604163.pgm,0.0244346093
1479425561603629705.pgm,0.0244346093
1479425561653676747.pgm,0.0244346093
1479425561703602217.pgm,0.0244346093
1479425561753674944.pgm,0.0244346093
1479425561803693028.pgm,0.0244346093
1479425561853701249.pgm,0.0244346093
1479425561903656341.pgm,0.0244346093
1479425561953663354.pgm,0.0244346093
1479425562003670376.pgm,0.0224345913
1479425562053699437.pgm,0.0209439509
1479425562103675788.pgm,0.0209439509
1479425562153765716.pgm,0.0209439509
1479425562203703193.pgm,0.0209439509
1479425562253740151.pgm,0.0209439509
1479425562303799429.pgm,0.0191986226
1479425562353775868.pgm,0.0174532924
1479425562403805823.pgm,0.0174532924
1479425562453810013.pgm,0.0174532924
1479425562503791025.pgm,0.0174532924
1479425562553771532.pgm,0.0174532924
1479425562603829931.pgm,0.0157079641
1479425562653801776.pgm,0.0157079641
1479425562703858074.pgm,0.0155399823
1479425562753901447.pgm,0.0129355997
1479425562803824753.pgm,0.0065294004
1479425562853878083.pgm,-0.0030558825
1479425562903865377.pgm,-0.0107516276
1479425562953882914.pgm,-0.0139626339
1479425563003843105.pgm,-0.0138430994
1479425563053873147.pgm,-0.0112395796
1479425563103913357.pgm,-0.0104719754
1479425563153858691.pgm,-0.0104719754
1479425563203917233.pgm,-0.0104719754
